epoch,step,train_acc,train_loss,val_acc,val_loss
55,31649,1.0,0.3146446943283081,,
55,31699,1.0,0.3637041747570038,,
55,31749,0.0,1.288655161857605,,
55,31799,0.0,0.9315964579582214,,
55,31849,1.0,0.4136321544647217,,
55,31863,,,0.7832167744636536,0.5081199407577515
56,31899,1.0,0.31402164697647095,,
56,31949,1.0,0.3133770227432251,,
56,31999,0.0,1.1082977056503296,,
56,32049,1.0,0.3136172294616699,,
56,32099,1.0,0.3211384415626526,,
56,32149,0.0,1.0653979778289795,,
56,32199,1.0,0.31456229090690613,,
56,32249,1.0,0.33036327362060547,,
56,32299,1.0,0.3170279264450073,,
56,32349,1.0,0.3143402338027954,,
56,32399,1.0,0.31438714265823364,,
56,32432,,,0.7832167744636536,0.5072730183601379
57,32449,0.0,0.7924325466156006,,
57,32499,0.0,1.3117380142211914,,
57,32549,1.0,0.3971441090106964,,
57,32599,1.0,0.31389135122299194,,
57,32649,1.0,0.3217325508594513,,
57,32699,1.0,0.37293946743011475,,
57,32749,1.0,0.32640376687049866,,
57,32799,1.0,0.31646499037742615,,
57,32849,1.0,0.3228197395801544,,
57,32899,1.0,0.31929537653923035,,
57,32949,0.0,1.2662148475646973,,
57,32999,1.0,0.3342832624912262,,
57,33001,,,0.7832167744636536,0.5074414610862732
58,33049,1.0,0.3416951596736908,,
58,33099,1.0,0.46677374839782715,,
58,33149,1.0,0.39043286442756653,,
58,33199,1.0,0.4104026257991791,,
58,33249,1.0,0.3156728446483612,,
58,33299,1.0,0.35060033202171326,,
58,33349,1.0,0.31531625986099243,,
58,33399,1.0,0.3133498430252075,,
58,33449,1.0,0.31330645084381104,,
58,33499,1.0,0.3140498697757721,,
58,33549,1.0,0.31332212686538696,,
58,33570,,,0.7832167744636536,0.5068109035491943
59,33599,1.0,0.40866291522979736,,
59,33649,0.0,1.313057780265808,,
59,33699,1.0,0.31337788701057434,,
59,33749,0.0,1.0673534870147705,,
59,33799,1.0,0.5512712001800537,,
59,33849,1.0,0.31340283155441284,,
59,33899,1.0,0.5889076590538025,,
59,33949,1.0,0.31510889530181885,,
59,33999,1.0,0.462936133146286,,
59,34049,1.0,0.3133857548236847,,
59,34099,1.0,0.3141371011734009,,
59,34139,,,0.7832167744636536,0.5070576667785645
60,34149,1.0,0.5861696600914001,,
60,34199,1.0,0.3133189082145691,,
60,34249,1.0,0.3217436969280243,,
60,34299,1.0,0.3135135769844055,,
60,34349,0.0,0.7617834210395813,,
60,34399,1.0,0.3149162828922272,,
60,34449,1.0,0.31336116790771484,,
60,34499,1.0,0.313288152217865,,
60,34549,1.0,0.5660218596458435,,
60,34599,1.0,0.3149436116218567,,
60,34649,0.0,0.7850695848464966,,
60,34699,1.0,0.4754353165626526,,
60,34708,,,0.7832167744636536,0.5063151717185974
61,34749,1.0,0.3356097936630249,,
61,34799,1.0,0.3248920142650604,,
61,34849,1.0,0.36277464032173157,,
61,34899,1.0,0.3136715292930603,,
61,34949,0.0,0.7147606611251831,,
61,34999,1.0,0.5137518048286438,,
61,35049,1.0,0.3151807487010956,,
61,35099,0.0,1.3094701766967773,,
61,35149,1.0,0.31688544154167175,,
61,35199,1.0,0.31422191858291626,,
61,35249,0.0,1.1762659549713135,,
61,35277,,,0.7902097702026367,0.5059694051742554
62,35299,1.0,0.31380173563957214,,
62,35349,1.0,0.3134138882160187,,
62,35399,0.0,0.9518730640411377,,
62,35449,1.0,0.3148210048675537,,
62,35499,1.0,0.3219975531101227,,
62,35549,1.0,0.3184906542301178,,
62,35599,1.0,0.4514782130718231,,
62,35649,1.0,0.31375566124916077,,
62,35699,0.0,0.7125856876373291,,
62,35749,0.0,0.8517035245895386,,
62,35799,0.0,1.254872441291809,,
62,35846,,,0.7902097702026367,0.5056256651878357
63,35849,1.0,0.3164444863796234,,
63,35899,1.0,0.573828935623169,,
63,35949,1.0,0.3135181963443756,,
63,35999,1.0,0.3133484423160553,,
63,36049,1.0,0.3135974705219269,,
63,36099,1.0,0.49428147077560425,,
63,36149,0.0,1.1940737962722778,,
63,36199,1.0,0.31438925862312317,,
63,36249,1.0,0.31327271461486816,,
63,36299,1.0,0.3578023612499237,,
63,36349,1.0,0.3135063350200653,,
63,36399,1.0,0.4254453480243683,,
63,36415,,,0.7902097702026367,0.5056383609771729
64,36449,1.0,0.31364747881889343,,
64,36499,1.0,0.3134273886680603,,
64,36549,1.0,0.3136415481567383,,
64,36599,1.0,0.4719146192073822,,
64,36649,1.0,0.3770930767059326,,
64,36699,1.0,0.3148059546947479,,
64,36749,1.0,0.3612698018550873,,
64,36799,1.0,0.31342801451683044,,
64,36849,0.0,1.3048046827316284,,
64,36899,1.0,0.3317512273788452,,
64,36949,1.0,0.3599611222743988,,
64,36984,,,0.7902097702026367,0.5052392482757568
65,36999,1.0,0.4100862443447113,,
65,37049,0.0,1.2726843357086182,,
65,37099,1.0,0.3168368935585022,,
65,37149,1.0,0.3134528398513794,,
65,37199,1.0,0.31446516513824463,,
65,37249,0.0,1.3128525018692017,,
65,37299,0.0,1.2994953393936157,,
65,37349,0.0,0.7541764378547668,,
65,37399,1.0,0.38455355167388916,,
65,37449,1.0,0.3132650554180145,,
65,37499,0.0,1.3128626346588135,,
65,37549,1.0,0.31783434748649597,,
65,37553,,,0.7902097702026367,0.5053564310073853
66,37599,1.0,0.46293652057647705,,
66,37649,1.0,0.3135177493095398,,
66,37699,1.0,0.3175990581512451,,
66,37749,1.0,0.37981247901916504,,
66,37799,1.0,0.31434449553489685,,
66,37849,0.0,0.9786988496780396,,
66,37899,1.0,0.31837198138237,,
66,37949,1.0,0.31452032923698425,,
66,37999,1.0,0.31559035181999207,,
66,38049,0.0,1.3103055953979492,,
66,38099,1.0,0.4083282947540283,,
66,38122,,,0.7832167744636536,0.5043219923973083
67,38149,0.0,1.3093783855438232,,
67,38199,1.0,0.320777028799057,,
67,38249,1.0,0.3444462716579437,,
67,38299,0.0,0.8094069957733154,,
67,38349,1.0,0.5544923543930054,,
67,38399,1.0,0.315624862909317,,
67,38449,1.0,0.3153092861175537,,
67,38499,0.0,1.2753925323486328,,
67,38549,0.0,0.7991968393325806,,
67,38599,1.0,0.3143826425075531,,
67,38649,1.0,0.31339672207832336,,
67,38691,,,0.7902097702026367,0.5053446292877197
68,38699,1.0,0.3134523034095764,,
68,38749,0.0,1.312781810760498,,
68,38799,1.0,0.4293665587902069,,
68,38849,1.0,0.32515740394592285,,
68,38899,1.0,0.6500418782234192,,
68,38949,1.0,0.32077574729919434,,
68,38999,1.0,0.34167009592056274,,
68,39049,1.0,0.3345463275909424,,
68,39099,1.0,0.3132621645927429,,
68,39149,1.0,0.3156188726425171,,
68,39199,0.0,0.8774054050445557,,
68,39249,1.0,0.3378460109233856,,
68,39260,,,0.7902097702026367,0.5051684379577637
69,39299,0.0,1.1490663290023804,,
69,39349,1.0,0.31371593475341797,,
69,39399,1.0,0.31341642141342163,,
69,39449,1.0,0.41101452708244324,,
69,39499,1.0,0.3143124580383301,,
69,39549,0.0,1.170186161994934,,
69,39599,1.0,0.3153272867202759,,
69,39649,1.0,0.3151911795139313,,
69,39699,1.0,0.3163164258003235,,
69,39749,1.0,0.3599243462085724,,
69,39799,1.0,0.3596065640449524,,
69,39829,,,0.7902097702026367,0.5049818158149719
